Search String,Search Engine,link,title,timestamp,Media
Jio merger,Google,www.news.google.com./read/CBMi0AFBVV95cUxNUzF0VWZjMHhWWU10c25fWWNhdm1FODVEQ0o4ZXJYaUoyTDd2eVc0YXN1VHZ4NmpwNzQ2VTltTzZvZlhYbjVFN2hYUnFuUWtmUkxQeXh0cDN0TmdjZ0d2WVJaZXQwQlI2b1ZfUldFUFJfeEVKZm8xREhfS256cHNITVFSWFFkMDZvY2JxWGZwTzltTm9YMGpuVkRhWlhOQnFfcksyTlZUMEtSWFduVWlDMTV0bkZVTV9QNVBHTjIxMGNRMVQwelZCSjhmZFB6VDlP0gHWAUFVX3lxTFBOY2NWajRkdUdYVkc4MlVYaWowWS1NX014bHRIb2lNeUhJSWpqaUN4N0UwOWtCTkhSSHpheUJocV9VQ3pwb29ZU05Ieks1bXdvejFCZjlocktlS0hNdHZnd2Eta2NpcG9uV0ExS0FhUGxyZHZsOWx4ZWVITDBZbHNQa2o0WlZ0eVhqZzhXd25hZmhnbFpSU2tQdUxSWEpSSHpTa1Vnemg3QWZUTE5CUThIY0lRU3VHNmpXUkF1RWozTFVjTTFOUjFYMG5BMWZOZmQ0SUY0Q2c?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance eyes completing merger with Disney's India business in Q3,2024-10-15T07:00:00Z,Business Standard
Jio merger,Google,www.news.google.com./read/CBMilwJBVV95cUxQeXF5aGhWZFNXUHFRSmpxa3hkd0tOTTlNTFJPcnJLUUtTejhKME5Id0Z5S0VDNDNmU2llbWZMOEo5azg1elp2ejVSeWp6TFp2Szd4eVhmeHVDZGEySnRzSGZZaU5mU3Vpc3JGS1BiZGFaNXpIWmxMRXZ5bndjTTFlTENyV3ZwYVJTUjhDUmNoNXNSYkZ1eXppejhsRTNLemhMOHZacXdpZ1FZcGx5UGFwelBRcVQyMEd6NHVWNTlpaUFuckJHWmlIV19nOUJNU2xZcmFPdTBHTXJRTlFHOXA4c2RVYkJRQWV0eXFyWS1GdjRFOThENVcyMWtXQzlnZHJwUGtVUHg5VkNZdG9hR25QZWJDRmpSdjDSAZwCQVVfeXFMUHVPTE9QNFQ2VHBuUGsyZ2ZrYTM2WkpDMFBQZE1CUjc3eWQ3b3hKeWk5NnVnRnctWEREWnFDclhnbFRQNktCajkzZ1NzRTVpUGs3a2dGd1V3ZVZWcloybHNlMjBBZ1VlamJkVGlRTGRPRUNsVzYwZmE2RGttOWx2S0RaRWZhTlZnb2R6cjNQdHNOOXFIWWRwSlc0QzVVLW02cExOUHRLR08wblRrZGdaZEhPZXVPa0o4encxc3p1eENGenhjWkcxQUVoRkd5UFFOVDdFY1ZTbWZVZHlxZWFyOFB3MVNwampsdnYzMXZCTjFYeVY4OWF4RkU3TnVuWHRsRkZid0plaTJMdVVLc3BhMnRmclAxWWlhRXJDZ2Q?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance-Disney HotStar merger: JioStar website shows 'coming soon', is this the company's 'Not Intereste",2024-11-14T08:00:00Z,The Times of India
Jio merger,Google,www.news.google.com./read/CBMiogFBVV95cUxNUENMUk9Ndk1MX0FWUjRjOXprYWNpdHFaVk9KdHIzZWpFRVdHeG9Kb1dQZVZWTTRneXliR3dKZHRjdGhUWkRuYUcyVFN6TGJwMEtyYXdSYWVXUkNjanhldnR0ZHBVNmZxTDFKb3ZUNU5lM01pX2hra2JDRTR1eFkwd3doT2NUNC1GaFA5Mm1VcDNrRDRmaGRsQkhVdDl2NENsS3c?hl=en-IN&gl=IN&ceid=IN%3Aen,JioStar Launch Details: 4 Key Points About the Reliance-Disney Merger,2024-11-13T08:00:00Z,HerZindagi English
Jio merger,Google,www.news.google.com./read/CBMisgFBVV95cUxPZFZqd1BybXM0OWE4X25saTZTVWliekNhTjV2cHVCaWp6Qk0tb1dtWV83S3JrNVVVeHBFWnpaRUFZTUkwOWNkUVpiYVhKaUUyQVdWVVZzbGh3S28zajl4dnpxU1YyR003TXJEeGdVdFVPY2VOLTg4am16Uzh0aDRmWVlwSzdTVEh6M050UHdnMW1TZ1g2RkJtT2tJLTVYZ2h1Wm5zZTlCU1QzZ25SUmd5MkhB0gG3AUFVX3lxTE0wN016SnUtLU1uVk9UQV9ndE4yVktnSnRndTl5aWpXa3ZCem5BaHZ1dXFuTDI2Nk83UGJrTG5CVUgzVWtXbGJBVjlwaVFWQlJiZndBdURXdTJkR2tseHdJYTlQZHBfUmFnRC1qcTVmQzRKajZoRlYwRTZIbjJjTnllM0NBM1hoRTl5Z1JmbkZSdjh1Q05IVTQ3cGdRWXEzeEFlV0JkSUtkRXZHN3RKY0N6TWlCanBvTQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Mega Reliance-Disney merger gathers steam,2024-09-20T07:00:00Z,Hindustan Times
Jio merger,Google,www.news.google.com./read/CBMisgFBVV95cUxNUkZxZl9sMWgydHVvWFI2TVl2T3pkUTZJOGJpQ0hUSldsbkhIY0tEQmE3S2FfVHlWdnFUWUxqb2ZYdlJVNUZPa2sxU1EwQjVrT3p1aDJGTmFndlBNdEw1ekx0S1FHVGFMeUJfVlVIc1RpMmx2eG1mZHhGU0hTR2tfQjJhUDg2MTd4TzhwY1lXNGFTdTVNQndlcE5UOTMxa212dVZ1bENQeVdUZW1uaHZPS1hB?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio and Star to operate as unified entity from India-England series,2024-12-23T08:00:00Z,Cricbuzz
Jio merger,Google,www.news.google.com./read/CBMi7wFBVV95cUxNaGtQVWdsUGJQN2RtbzBOUjFSXzNvV0RuNG13aFVnWGp0eXdDUmt4djlwSjBOZVpQY2tEalhLMFVxR3JGU3Q2TUltdVhhWkp1VU1mYVR0U3lxUk05UUItMnpSSFM3Q210cnd6aUR5MGhKcktIS2gzelgwcDN4NGdkcDVkOFM1bDdPMHlLcFJ5ckpHUFg4SDlZT2k5akhDLThXaFZ2bk1XMmZ3WmJlQ2J0OXhxRU1oU3pfbWxRNG9iTE9lSlFncHcweXdMWm1YYWFrTmtqUzZORVMxV1d2VjNLZjEwdlpQOEZ6eHdTZnlFQdIB9AFBVV95cUxOZHNTRm9VaW1VOHBMN0hCUkxsMHQzUjc2SjNxNVhmV0J5OUhsQ3BpbXJqc2dfTmxPdnItSHFpYjN5U1ZicUIwamFIQUp3WUhkNWRCZ05vSUFkd1RCSXl4eE5TY21OVmRLTFMwazdORVAtNmFHLTAySm91WVY4c3RoWjFac0Iwc3d1UTdKc0hVdEVhbG5YcDUxVW0yVW1Ycm9TWGx1TmEtSUlpbHZFc282X2lFYkpENy1GbHRUNHRtZ3V2MmR1TG1MdUIwNWFUeE1iVm1sMnFqdEhVVVJKT2VvMm41UXVma0ZMd2luUmNjVjlVUUNB?hl=en-IN&gl=IN&ceid=IN%3Aen,"Airtel silences Jio, launches affordable plan with Hotstar benefit ahead of merger with JioCinema",2024-12-13T08:00:00Z,India TV News
Jio merger,Google,www.news.google.com./read/CBMi6wFBVV95cUxQMWkwZThxSW9IYXpwOGY0MWY1cmlzVzZXdC1XaHJvVEMtVzNiNVNUdXVxN0pzYmVMS3UzVEVGRzRhTDF6elRoYjI2TEg4QnlBY1I4YVE5RWxkQjlOa290Z0luYzVKeFhRRkItRklKZGtrMHdhR1JQZlFyS2tPa0VoN3REUWRSVm82Ykx3UDZBUmt6YTFRYmJBbEJzNk1ZU0lQUUJaUGdYNDlCTG9zR3FudFpxWm9wZFFQR0lTV0xzenJEZV9id0JzbGoxVG13czlHNHB4WEhfWTVLVU0zeldfckFZTFRDS05SX2o00gHwAUFVX3lxTE9JQ01ZMkhpRzdRQ0xHWUtQdHE2QTRVVmJVbDJZTkF0VG15bnVpVGR1RkxEdU9VVmhITTRlbVdfbU9IclluTUVOWUJfMG80YzVpRXNfMW1qdjY3VWlCTjdDQlBVMEI5N2JlQVR1NmVPZHNyYW9SVEhIM0ZyNU5ZTFU5QnpDdi1pNXJBOXNpcm1jSGc4VGJCLWFLNTVMbDU2WDRxZDdvdm5NTHhwcGFrZkoxNnJpUkhpeU9pZkxvUW1qU2x3N0c3el9SVHd4RkJQQ016WWlhd3A3bktaUTZrSGJwN3pBTFdXRjFDV2VkUngzeg?hl=en-IN&gl=IN&ceid=IN%3Aen,"RIL, Viacom18 and Disney complete merger to create a Rs 70,352 cr JV",2024-11-14T08:00:00Z,The Economic Times
Jio merger,Google,www.news.google.com./read/CBMitgFBVV95cUxQbFRuY1hhbC1VbnNZbEVyQmstbjZiOVpYOG5CR2dFTFJKd2xfMlRPUno2RUUtOU81SEw1SXJBbWpIUF85WlBKSXNHTFpNcXJ1QUdoS0FBakxtZEFKb0xwR0Fza2VJVkZ2bFlLMEgtdW5jRzRMY1NXNi1uVUtSMjFBN2JnVmtrb1hxbEI0THJPV3BISzlaQXlJRVJoS1l0Nmk2UUczRldYVHgxRG1iTWt4bGdzNExQUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance Disney merger: A game-changer for ad agencies, not without risks",2024-11-18T08:00:00Z,Campaign India
Jio merger,Google,www.news.google.com./read/CBMi4AFBVV95cUxOOTlRM1NYVHRmVVJUaWstQTVHU0RxSmk4VWZwaHZkcXZNbzlLbjdoNlRZTnRnOEZlYnJkbDFKUXF4WDUxNlg2MDdrdVRPa1BTZTJxMmlzUXV5YjBZY1RjSmlaYTVsZFhnVXdaYXJza2lSVDMzUmtncHpNdHpZUndfM0lOY3loUVN0SVlWUl9Wd0hlTjZ4allUNFdnMmRFS1FiS2MtZmIyTWNuNkVZenpEOUhUMnRkR09xNEpWeHVZZEdMNGpydHNwNTFUNmFERkZPWjQ0dnRRQW11SnNDaFpzVdIB5gFBVV95cUxOOEhXQ3BmQjdqSkxJMTY5emU1dmdGXzhBeXhBSnh3QUxwSE5ndE8wUEMyaE80S3ozLVl2YWxyVGkxeEdHRERJaWRlZnoySGdabEFqMF9DcTl4VDlkTVlfNWRYUzRBcXBGQ3hKanA5cWRKU2wzMzRHRlVGRWlfSHRMREd0SDRqaVp1bWxDRHRyLUZ6Y2s3RnhUc0pLLWJ5MFdoZFVCZi1wT1FJSDZDZ0dzdUg1VW42UjI3d0tEUTA5djBianhaX2hWeDdodzdzWG45bTdDVlM4NUoxTi1MMWx6LVBnenhQUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance may be planning to 'replace' JioCinema with Disney+Hotstar,2024-10-19T07:00:00Z,The Times of India
Jio merger,Google,www.news.google.com./read/CBMi0wFBVV95cUxQMjdDVzJvZEk0NFVUdUwxakg4OWMzNGpGVFBKMjhOcHNMTTJGODNfY29mUUI3YUsyZ05VRTE4OVVlcGJkaHUzZkk4S3RzOFNmdUFLWWo0ekN4NDJjWnpUNDBSTTZLLWNIeHRHU0hJUXZ3OFRKMWhoUWRlU0gyTGpPWUlHLW5fYVM2M0tNTGhhMHFZWk1MOTkxY213RXV5amJ1Qy1BS0dmZW9WNmZyemtWdjZpWlE4MnluZEhMZlMxRzVtTDFLM29HcWVZNURIUTZST2xZ?hl=en-IN&gl=IN&ceid=IN%3Aen,Disney+Hotstar to serve as the only streaming platform post Reliance and Disney India merger: Report,2024-10-21T07:00:00Z,MediaNama.com
Jio merger,Google,www.news.google.com./read/CBMi4gFBVV95cUxPLUdOS1VnV18wOEZZZjE0cVRwTW1xWklDaHRRRXh2Q0dHdU90Wk5OT05Td0g0ZTM5cURBNGdOWlVCMkhBNGs2UEg5MmEzMlhmaGk1Q0dKLXNkN1Q0RVdyTVQ1TTlLcUxMRUFGZF9jVHhqS0ZMa0J4d2h6bGxlMGQ4SW44cGJKazJPQ2JvUXBQcFFYU1kyQ0J5aUR1alhQekZqdUxDM25uN2xYb0lsNjF0Z2VGZktrT2hOY3ltVEN6Tzl4cWYyalh3OGNXYUV2Z01zbUpBOHFJOFJjMUY2Mmg0cGpB0gHnAUFVX3lxTE5NVGhMcm9TcEJCWjdBNUhiSm9mMWZrT3FFc0liT2ZTMDVKTzIyZ1FuNzlPb1lObkJMV3k3Vm0yOTRWOHVIeUxfQjB4R2o5RlZtc0pnUmdaRVE5c0hLeHl4WVRibWlpbi1LcFplYTAzNlJTaDNXOWl5dGNDaDNLWTJmSDZBbWJqZ25NeVpZMVo4YTBoeElDV1BiZThTZzBKd0JSTld3Q0N4SUdTMkc2cm9jaVM5a2hFU3VSamhVLXpHYmNTRmJQZ3k3elp6OG5YVzdTRlNZQlc5R29TTUFhMXYwOGNvemdQMA?hl=en-IN&gl=IN&ceid=IN%3Aen,RIL plans to make JioCinema its only OTT platform post Disney merger: Report,2024-08-19T07:00:00Z,India Today
Jio merger,Google,www.news.google.com./read/CBMiswJBVV95cUxPc0RWMTN4cW1xbTUxSjc2QTZ3N214eS1ycHJHX0dQTTczQnJFUnNwZVpHcHpSNXV5cF9tZE04cS1OajVKV2FVOXRDdXhiaTRBc0tVd0ZhWmRfNXM1SUtNN25Yc2RkXzJ0Z3JROTlUYVNLZ0hHQm9YSmxfMG8ycnM5ODBtbUVhVTNoOVJhSVlPWV84ejNfV0NjNExUVkZpeEJxdHpaUW1Mdkl0QU9DeElpOExGcldTUlpDbThLZWZWWXQ1WlhSai12eEozbDVYNGpJQU5oVDdlOEYzY0NNdF9JLUQ2czZ4M1FrYlZtcFd4Y2pqLUQxRjlPNHNBalJsWVlOREhzNkZUMDhhLXRkVmRNQ2NTb25nRERFYU5uWkdkcVBRSzFIR29odlAxcHZ5MVZnVHdz0gG4AkFVX3lxTE82NlNQdHpHMTJBWkE3ZkhIYlQ3ZVhTd3Ffdml5NDBNLVNCd1dld09TSmIteFgyNFZobDBEQnhUMW5PdWFJVWNpbW5mWXUzN3VLd0pBSl9Sc1RQcmVXM1o2YUJoRUtTaEU1STdfWnUtbndLczlKUWd0LW56Sl9OX0lKOFhPSDQ1QnJPM3VJalNob25uV1VwYzJEWXV1dzRrS1AwVHpaREhSS3BWTHAtWU9mVGM0clBOd0hWcldoMVoyaTRNWFN0NVhWTG16TVBoV2hlLWNyQkJIUTZjekpYanppak0xa1cxbE5EdDgxSmZITEh0Ry16SG53cnp2cWw5d2pLc3l5ODZHU3VUelV4ZmpCY01EOVJXby1UbUREVGlWbm1HdGF4Nlg2Q1RtdHJJZHJJNzM1SDJpQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance-DisneyHotStar merger: Star Premium, Star Value packs go live in Hindi, Malayam, Telugu and other",2024-11-22T08:00:00Z,The Times of India
Jio merger,Google,www.news.google.com./read/CBMiwwFBVV95cUxOSUN0aHFKSXNEWGpOcXJrdldraHNCLThIM3pGYW10cjhMRWtaWWdiM2tSb3daV2JaT0J6UGE1U1B6N3l1RkdKWjBRM0hFYmlZUjVOZURjc3B5LXk3eF9sVllsZDZRaVZ6TllQcmhVT01wYXBsYVBxQnNfc3hQYWJRM3F1YzhjRVEydWc2SzlZNmZsRmwySkZTaXo5ZllTREtJY2xwMS1NejFYY1NBaHRxeVlXQjRlaWVRRDlXcDNsZ09SemPSAdABQVVfeXFMT3hiSG9ZNm9JOThOcHVqa3phWkpBbkVubEJsb1MtT1pVOHdRcXU5aTJmQ3dlUHlVaGFzcmtDOFdkUVhXUW94a1BhdjdiMzhSMVZzZkwxQVlvQUQzdGFvMmlHV2NRdmxwTW5lSnA3dVpLNzR1MzBHSk5BZHQ4cEhZZ3hVTmpCek1NbUJ3Mmd4S3JEX1UzQ3FvVENyOTJoSWFRU3Nmcl9iYVRaVUdBTkRXX21fUlF6ck1ROUtUXzJ4MEJMSWlLTzRoZjk1SDJDajIxRQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney-Star merger: Why JioStar faces a tough climb’,2024-12-07T08:00:00Z,Fortune India
Jio merger,Google,www.news.google.com./read/CBMi4gFBVV95cUxPaWllcVZneWtrNWdwM2JqMGs3b08tWW82SnRidTdDSkdkZ3FIVEpWTWszVE9YNllrNHhLcFh6Nmg3NGd4SFUzQWRWMTY5bzZ1c1hFMmVWSXhSazVCRURLOU5aM3RMM3F4djItNG5xeGF3cHhjdUp1UldiRkJ2M3llRXIwVmV2RTBHY0FYOWhGa3NNMGpoY3NJdk5UWlJSdE4xLWliVGZFLUY3a3pJNV9QZDFIY3dJU1Q5dmM2Nm80emU3dTdoQWxnYWRteXRWNEVLRGQ2X3AzeWxSdU5rMjVZTnJ30gHiAUFVX3lxTE9paWVxVmd5a2s1Z3AzYmowazdvTy1ZbzZKdGJ1N0NKR2RncUhUSlZNazNUT1g2WWs0eEtwWHo2aDc0Z3hIVTNBZFYxNjlvNnVzWEUyZVZJeFJrNUJFREs5TlozdEwzcXh2Mi00bnF4YXdweGN1SnVSV2JGQnYzeWVFcjBWZXZFMEdjQVg5aEZrc00wamhjc0l2TlRaUlJ0TjEtaWJUZkUtRjdrekk1X1BkMUhjd0lTVDl2YzY2bzR6ZTd1N2hBbGdhZG15dFY0RUtEZDZfcDN5bFJ1TmsyNVlOcnc?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney Star merger to complete on Tuesday; ‘Jio Star’ to start functioning on Wednesday,2024-11-10T08:00:00Z,BestMediaInfo
Jio merger,Google,www.news.google.com./read/CBMivgFBVV95cUxOT2RzYnhCS1RTdENXdWlkS0x2dE9MRWRROXltYlZTNXZPbmpKTTZZY2VPUWJfNnJJR3pEWnQxdkZqUzM0cWZxWWNFT0JaSFBHU0t2SVlvVl85bXZfNWR5ZTZnZU1kSHlvVU1hUWhhRmVTbExNUkVDR3drb2RpdzRKYVNpTkVmLWtYUmFOeHlkNXVxaWh5TnRvS0NZMDhocG9zVVBhWHNuTmdzejY3cFFURUxacEhZRnRPZFRqaF9B0gHEAUFVX3lxTE91Rmdjb3lfOWp5b0RuR01zQklkU2RxSk45R0RBMUZTbEx5Y1A4MGhrR3FEaWF2bUFhT2Y4Y2swZ2hlXzZxbDNXMS05dnY4RnJMZFRUZ2k3RHUwdy1QSXlWZk9tNWdHeHMyTmE3a2hyM3dkVG00RXYzOUJIM1VUVENCZlExT2hjTXFRYWp6YlFnREVxakRnOXNnSUFyX09lRHg5d2dCemxJQTB5QW1BbmNOQlhmQlFFQUM2LTBFSm9sa3JSSU4?hl=en-IN&gl=IN&ceid=IN%3Aen,IPL 2025 ad rates spike 25-30% following JioStar merger,2025-01-26T08:00:00Z,BusinessLine
Jio merger,Google,www.news.google.com./read/CBMiuwFBVV95cUxPVjRYT1B4NHg3NDhyS3NrRTM3WnYtM0taWDg5elBISEZMSUdWeXZEUWREa2FoWUVwUlZsa3dZTUhWMTRRUDBiT2hMSzYzMmNBVzBjQ24wVzlCdEk4cXFtYTJHQW9pZEhGMG4yN29mSUxPRjZWQkY1cnkyMTRRMHVEd0NqSi0yVnlfNDN2Rndfc0tCblJtRElnSUhuS2EwNlZkSUhxNF9jOU1reGJfOUVEZHVqZkp5UzlYQVRB0gHAAUFVX3lxTE1DTDNaZklqU0lpQ0d1WTlVWFAzcWcyT2p1ajJtWG1tRU84aERlV3RYN0hGeGhJOUJPU2dCaUl0bDZiMjB0bExtZW1VX2NHUnIxSEtCSHgyaDczMUR2ZG9GX0ZoRGlsZzJfdWlWVTFfV0VXWWdwejlqN3FtU1pFVG04bERMdjhkdmtjWXhWWWdiTF9xRzlxVHhqTGJiUEpGZGxCVVA2Y1E0amNEb2R0ZlVJMjFneW9uemRrOW1KWWtLOQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio Star Website Goes Live Ahead of Anticipated Merger of Reliance Jio and Disney+ Hotstar,2024-11-12T08:00:00Z,Gadgets 360
Jio merger,Google,www.news.google.com./read/CBMi0AFBVV95cUxPWklLcW5PMGpzcnR5ckYzblY5WU02LWpJdlZnTjM5SkpvZDk5LVdzU2ZwV1pzWkItaEtUeVMxbGNZakg5cWRtTjJwNDN1OGdfRDU3RWZBWGJlc2QwVEY5Rk9ZSXBhV3FWTUNCbkg4MXNkWm96ZkVSNDRLYW84U2ZRc04xN0xHY3JTSHp2dTJ5M2FabXF2YjUtbnVxZTJyMXVGd3dGRVMteWc3blRtdXo4UVZsQjNSaVRfbU1aNFBjSkk0X0ZoazQzSVE2UjNZN29i0gHWAUFVX3lxTFAwQjlTb1pnQ0dCRy1rbDFPQ2trbEhwd3EtZkZyVlVmV2tDSnZmR1NyLW1GRGZoR24wVXo5dTNMYXBIb2xxOXd0eU1mLTFPWmIydW85a1hwMFhBUjJpQ0hXR3FKVjdHN0dhMUpfbHdDdzdEeWRDLXVSR0FtSWRFWDRScUdMNUdjOG1BWGxGRm91QVBON0E5d0lFdWszZ0VMRjNjWC1vR3QzUUpqMDZkVUhLS3FRNEM5a3VKNlg1dWxzaklmMHlkaFZMQXZwWUx3U1ZNNFR3Z1E?hl=en-IN&gl=IN&ceid=IN%3Aen,"Techie’s unique offer to Mukesh Ambani, after buying ‘Jiohotstar domain’ ahead of Disney-Jio merger",2024-10-24T07:00:00Z,India.com
Jio merger,Google,www.news.google.com./read/CBMi0AFBVV95cUxPYzFKdFlFTHdBYXhnR21ZbWhidFFIcG1YT3ptd2xHVHNKN2dKNjZGaTVvNnJ1UGVFaV92VGlYc1A3VDZqVkFFajN5NzFFSVpoOWxRbVl4dHNTa1JNNW5USF9IVUlRR0FKSVVQdjJFZTJYakREZ2VjamwxQmZ5WWpuQjlYMUJLRndaMEFjWEFvTmNIdW1jUmhzT1Bld3VEQVdjUjVIT1BSdWI2cU9Wa2RBWDdEUmR3dkxRUWg1MURnNV9jU1p5WnlBYXh5ZUZwQ2E10gHWAUFVX3lxTE9mNG5pUFhfRzFvRUNENkJDcXBpOWJpS1ZicE5NeF9RU2RqeUhQMnFlUUFFQ3FkX05HUzdDRlBBdEFCV1JncVJGZFBlWGxXY1dJLVBnTlZBNFMzY3BrMnpTNE1McWZMWlpDbG9EcHFSRF9zVzZIUXJCMmJvaVZGUDlJaVRiVm5VckZDUWRRQW1xamJhSUhiVEcwdWkxX0s3LTk5ekRiMXBMZ0pGeUhfbFpTbUVJRzJYeEUwSkdiWUd1bENrRGg4WmdsSldVRldHX2cxMEQ0cEE?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance, Disney complete merger; form Rs 70,352 crore joint venture",2024-11-14T08:00:00Z,Business Standard
Jio merger,Google,www.news.google.com./read/CBMi_AFBVV95cUxObUJGeUtqel9fUHN3QTkwSEluOVEyUU5id0xoRml6WmliQ20zU1JWaFJWUUlKbmdlN0Z3WWVXaWliZzZkb3BhTjNGdERaSkpCSktWcV8tVjhFZW5aemk4djhDVnVJSDloWDNTS3dWWkFpWDl1Z3htM2pGOVZuSjdNTkNVdG1BT1g1R1JGX2xfSmVmN2wzaFJXVHY2ZzFOcnQ1dWNHWGQ4aVFzOEJyZ2o2LXIyZ0EyMGhaNHJRV1NXcEFUYUJUYkZyakg5UjJCWEZTTmpMV012NDd0N3FBWnRVaTZvLXVLTGcybDg2REhWOWk5TXItcXEwSEhJU1DSAYICQVVfeXFMTVREWTZkR29vMUNUTmhrUmRFWnFiS25KVGpKQnplN2FwNFBqWmxIR2pndTdaMmxHLUp4dmg2RExBWDYtTnBKbVpDcU51MlYyZTNJZzM2bG5rZFUyODR3UWtDOWQxSktMVnFBdDdiWDhPTjYteDl1TVZTR05vNjhsWkl5Y2tJazMxWTlYdDFnOE00dlVudng0S3lqZnpOMmd1U2FOTW16MDhhSmtZWDBFNkdaOW1kRWhORkNkcjh6YXBJWmVWN2s4MXRqRFVlTEF2YTdZdU1ySkJVdFhJZExhc2JLeElvZDVrYzhsdE1ZVXUzeU4ySUR4ZUdvR2VzallkaElB?hl=en-IN&gl=IN&ceid=IN%3Aen,How Reliance may have a ‘Rakh Lo’ message for sibling wonders of ‘JioHotstar.com’ website,2024-11-12T08:00:00Z,The Times of India
Jio merger,Google,www.news.google.com./read/CBMiWkFVX3lxTE1kMHdjMGFBYjNTWDFwSGJXbldOcmJIODBwaVRwS2J3Z01kamFncTdsMm9xR3B6X1hGeGxMd3M1Y2s2a1drLWJHaVUzMG9hcmRfRzBXZWxRVnFfd9IBX0FVX3lxTE0zcllySlBLRGIyUnE3S2c1VDRMVEVKMzVjNDRnd19XMjQ1V1YtRm5jV29UNzJYUDdhSGJRRG93N0xFLS1zcWotT1d2bVJSQ0tSdElaZXRyeVRER1poQW1Z?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney: A mega merger aims to reshape India's entertainment landscape,2024-09-05T07:00:00Z,BBC.com
Jio merger,Google,www.news.google.com./read/CBMi2gFBVV95cUxObFlhRHk4Yl9FRktINkxNSlhlNHlOYlJvTXY0XzNUZFBIbjNpaV9WZEJocDdKbno4QmFvZS1ESDU1c0p2M2pTb29PMzNlYUdwZnB0d0J2dHVHY1V2MjUwNlRvcmt0RDhPN1k4NE1ib2toMUdjbVBaa1luOGlxV2RaOVVpNXdlTWVtanV5UlR5d3hJUElxaVZIUUZfOVllOGZQQ0ZWUmJVVVM5dld1UVpwcktPb2tsd1JNcmdGS0NBaUFMckhvQ21aQ3pxNDNjdk5oN0ZlOUNfT3NmUdIB3wFBVV95cUxNZmUycU8tdnhNMTNDMERrdDd0SnQwSFBhUHk2RVppVmc1R1ZDZHRGN25sV2Fqd3h3ck96RVBsLVdmMkdZNWMwQzlPbktNdmF1RnpRYUVnd1YxbUp6dV85Y3JKejBKX2pfU0Q5R0UwYTFVTERoQjdqZUE3UE02QkYtOFNRTmc5Tjl4MzFkd2ZqS3FwaWhEQVZaWFpJcEZic2tSVTlQa1VsWE9selJzTklMRDBiYkJqSUVhSDNKb2l2dDc4WUE5ak1LTjVyNWtrbDhXeVJLZ1J4TmtvWEhZWXlF?hl=en-IN&gl=IN&ceid=IN%3Aen,"JioHotstar domain row: Reliance denies Delhi techie's offer, mulls action",2024-10-24T07:00:00Z,Business Standard
Jio merger,Google,www.news.google.com./read/CBMijwJBVV95cUxQMW9qMm1Sa0UwYmFmRk9CbFJkdXpoRl9fMXhWYTcwUnZkVnRYVkpSbjJuU2RoU0RtQ1E1WmU4emFDWmJIUlBfa1dmOW91cVVCX3hnamowZU13ZEZVOC1mMHZnY2o4QXQwR3lSTVVtWkM4ZXNVVzAxUkRENTdyUjd2Z29nQjc5Z2xlWmUzT3dIeW5TS1hUVTBmc3BVZnlvMkloVmhTZERFMlI5MV9YdEl6ak1rcTVpMFJCT0hrd2VDSC1wcU9fOVJKR3c4bVlfd25oYkpLUnA4dWRaRjRYNElMZVdaQXdKWXlaMUZKSnpSbHVFLVQ1N3lVV0w3S2h4NXF4MGFfRXZtMVNMUDZacklF?hl=en-IN&gl=IN&ceid=IN%3Aen,'They might rename it to...': Delhi developer nabs 'JioHotstar' domain in hopes to strike big amid Jio and Hotstar merger,2024-10-24T07:00:00Z,Business Today
